,datetime,expt_num,type,value
167,2023-03-27,0,pred_fruit_count_median,0.0
168,2023-03-28,0,pred_leaf_count_median,357.0
169,2023-03-28,0,pred_flower_count_median,22.0
170,2023-03-28,0,pred_fruit_count_median,0.0
171,2023-03-29,0,pred_leaf_count_median,340.0
172,2023-03-29,0,pred_flower_count_median,22.0
173,2023-03-29,0,pred_fruit_count_median,0.0
174,2023-03-30,0,pred_leaf_count_median,356.0
175,2023-03-30,0,pred_flower_count_median,21.0
176,2023-03-30,0,pred_fruit_count_median,0.0
177,2023-03-31,0,pred_leaf_count_median,347.0
178,2023-03-31,0,pred_flower_count_median,19.5
179,2023-03-31,0,pred_fruit_count_median,0.0
180,2023-04-01,0,pred_leaf_count_median,347.0
181,2023-04-01,0,pred_flower_count_median,21.5
182,2023-04-01,0,pred_fruit_count_median,0.0
183,2023-04-02,0,pred_leaf_count_median,342.0
184,2023-04-02,0,pred_flower_count_median,19.0
185,2023-04-02,0,pred_fruit_count_median,0.0
186,2023-04-03,0,pred_leaf_count_median,368.0
187,2023-04-03,0,pred_flower_count_median,33.0
188,2023-04-03,0,pred_fruit_count_median,0.0
189,2023-04-04,0,pred_leaf_count_median,379.0
190,2023-04-04,0,pred_flower_count_median,26.5
191,2023-04-04,0,pred_fruit_count_median,0.0
192,2023-04-05,0,pred_leaf_count_median,348.0
193,2023-04-05,0,pred_flower_count_median,33.0
194,2023-04-05,0,pred_fruit_count_median,0.0
195,2023-04-06,0,pred_leaf_count_median,359.0
196,2023-04-06,0,pred_flower_count_median,33.0
197,2023-04-06,0,pred_fruit_count_median,0.0
198,2023-04-07,0,pred_leaf_count_median,355.0
199,2023-04-07,0,pred_flower_count_median,32.0
200,2023-04-07,0,pred_fruit_count_median,0.0
201,2023-04-08,0,pred_leaf_count_median,354.0
202,2023-04-08,0,pred_flower_count_median,29.0
203,2023-04-08,0,pred_fruit_count_median,0.0
204,2023-04-09,0,pred_leaf_count_median,342.0
205,2023-04-09,0,pred_flower_count_median,28.0
206,2023-04-09,0,pred_fruit_count_median,0.0
207,2023-04-10,0,pred_leaf_count_median,341.5
208,2023-04-10,0,pred_flower_count_median,35.0
209,2023-04-10,0,pred_fruit_count_median,0.0
210,2023-04-11,0,pred_leaf_count_median,360.0
211,2023-04-11,0,pred_flower_count_median,35.0
212,2023-04-11,0,pred_fruit_count_median,0.0
213,2023-04-12,0,pred_leaf_count_median,348.0
214,2023-04-12,0,pred_flower_count_median,34.0
215,2023-04-12,0,pred_fruit_count_median,0.0
216,2023-04-13,0,pred_leaf_count_median,346.5
217,2023-04-13,0,pred_flower_count_median,32.5
218,2023-04-13,0,pred_fruit_count_median,0.0
