,datetime,expt_num,type,value
138,2023-02-27 08:00:00,0,pred_leaf_count,154.0
139,2023-02-27 08:00:00,0,pred_flower_count,12.0
140,2023-02-27 08:00:00,0,pred_fruit_count,0.0
141,2023-02-08 17:01:00,0,pred_leaf_count,169.0
142,2023-02-08 17:01:00,0,pred_flower_count,3.0
143,2023-02-08 17:01:00,0,pred_fruit_count,0.0
144,2023-02-23 20:01:00,0,pred_leaf_count,154.0
145,2023-02-23 20:01:00,0,pred_flower_count,18.0
146,2023-02-23 20:01:00,0,pred_fruit_count,0.0
147,2023-02-08 12:01:00,0,pred_leaf_count,174.0
148,2023-02-08 12:01:00,0,pred_flower_count,2.0
149,2023-02-08 12:01:00,0,pred_fruit_count,0.0
150,2023-03-06 07:01:00,0,pred_leaf_count,263.0
151,2023-03-06 07:01:00,0,pred_flower_count,37.0
152,2023-03-06 07:01:00,0,pred_fruit_count,0.0
153,2023-02-05 12:00:00,0,pred_leaf_count,153.0
154,2023-02-05 12:00:00,0,pred_flower_count,1.0
155,2023-02-05 12:00:00,0,pred_fruit_count,0.0
156,2023-02-05 06:00:00,0,pred_leaf_count,0.0
157,2023-02-05 06:00:00,0,pred_flower_count,0.0
158,2023-02-05 06:00:00,0,pred_fruit_count,0.0
159,2023-01-31 20:01:00,0,pred_leaf_count,121.0
160,2023-01-31 20:01:00,0,pred_flower_count,0.0
161,2023-01-31 20:01:00,0,pred_fruit_count,0.0
162,2023-02-26 18:01:00,0,pred_leaf_count,142.0
163,2023-02-26 18:01:00,0,pred_flower_count,12.0
164,2023-02-26 18:01:00,0,pred_fruit_count,0.0
165,2023-02-03 18:01:00,0,pred_leaf_count,148.0
166,2023-02-03 18:01:00,0,pred_flower_count,1.0
167,2023-02-03 18:01:00,0,pred_fruit_count,0.0
168,2023-03-13 21:38:00,0,pred_leaf_count,218.0
169,2023-03-13 21:38:00,0,pred_flower_count,33.0
170,2023-03-13 21:38:00,0,pred_fruit_count,0.0
171,2023-02-02 09:00:00,0,pred_leaf_count,122.0
172,2023-02-02 09:00:00,0,pred_flower_count,0.0
173,2023-02-02 09:00:00,0,pred_fruit_count,0.0
174,2023-01-25 16:46:00,0,pred_leaf_count,127.0
175,2023-01-25 16:46:00,0,pred_flower_count,0.0
176,2023-01-25 16:46:00,0,pred_fruit_count,0.0
177,2023-02-05 10:32:00,0,pred_leaf_count,153.0
